OBJECTID,PROJ_NAME,PROJ_SHORT,PROJ_CODE,PRI_P_COM,LOC_SITE,LATITUDE,LONGITUDE,TECT_UNIT,EST_COM,EST_COM_AB,EST_COM_P,RES_QTY,RES_QTY_U,RES_QTY_G,RES_QTY_GU,RES_CON,RES_CON_U,ARES_CON,ARES_CON_U,RV_QTY,RV_QTY_U,RV_QTY_G,RV_QTY_GU,RV_CON,RV_CON_U,ARV_CON,ARV_CON_U,POINT_SIZE,POINT_UNIT,PROJ_URL,EXTRACT_DA,TENEMENT_IDS,TENEMENT_TYPES,TENEMENT_HOLDERS,TENEMENT_STATUS,SITE_TYPE,SITE_SUBTYPE,SITE_STAGE,SITE_COMMODITIES
331974,Halls Creek - Lamboo Gold,Halls Creek - Lamboo,J01508,Gold,S0232079,-18.409412,127.356968,"Lamboo Province, Central Zone",Gold,Au,Yes,0.772,million tonnes,5.95906736,gram/tonne,4600.4,kilogram,147906.2964988,ounce (troy),0.276,million tonnes,5.69202899,gram/tonne,1571,kilogram,50508.823537,ounce (troy),6171.4,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/047efc77-3c77-4b0d-93a6-a7330efbfc8b,10/04/2026,M 80/359,MINING LEASE,HALLS CREEK MINING PTY LTD,LIVE,Mine,Decline,Care and Maintenance,"Au, Ag"
331990,Hannan South,Hannan South,J00149,Gold,S0000302,-30.883397,121.552607,Eastern Goldfields Superterrane,Gold,Au,Yes,0.005,million tonnes,1,gram/tonne,5,kilogram,160.753735,ounce (troy),,,,,,,,,5,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/269f9c1d-67da-4832-8a5a-64ee9fe84ea2,10/04/2026,P 26/3671,PROSPECTING LICENCE,NORTHERN STAR (KLV) PTY LTD,LIVE,Mine,Openpit,Shut,"Au, Cu, Co, Bi"
331991,Hannans North Tourist Mine,Hannans North Tourist Mine,J01349,Gold,S0003201,-30.727877,121.470606,Eastern Goldfields Superterrane,Gold,Au,Yes,0.07,million tonnes,1.77142857,gram/tonne,124,kilogram,3986.692628,ounce (troy),,,,,,,,,124,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/c73325b9-ea0b-4e8a-8b9c-b80d26c0a02f,10/04/2026,M 26/353; G 26/81,MINING LEASE; GENERAL PURPOSE LEASE,NORTHERN STAR (KLV) PTY LTD; NORTHERN STAR (KLV) PTY LTD,LIVE; LIVE,Mine,Shaft,Care and Maintenance,"Au, Ag"
332005,Hawkins Find,Hawkins Find,J01884,Gold,S0000275,-30.498374,121.021971,Eastern Goldfields Superterrane,Gold,Au,Yes,0.05,million tonnes,3,gram/tonne,150,kilogram,4822.61205,ounce (troy),,,,,,,,,150,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/40252613-da4c-49ae-9a16-114f06205ff6,10/04/2026,M 16/231,MINING LEASE,"PHOTIOS, MICHAEL JOHN",LIVE,Mine,Openpit,Operating,"Au, Ag"
332006,Hawks Nest / Magnetic,Hawks Nest,J05357,Gold,S0237551,-28.703143,122.233741,Eastern Goldfields Superterrane,Gold,Au,Yes,0.6521,million tonnes,0.78233093,gram/tonne,510.158,kilogram,16401.96078803,ounce (troy),,,,,,,,,510.158,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/3cbbe48d-2edd-4fc5-a694-8c102dfc3618,10/04/2026,E 38/3127,EXPLORATION LICENCE,MAGNETIC RESOURCES NL,LIVE,Deposit,Unspecified,Undeveloped,"Au, Ag"
332008,Hemi Gold,Hemi Gold,J02786,Gold,S0238010,-20.863369,118.427678,Mallina Basin,Gold,Au,Yes,273.7,million tonnes,1.31172817,gram/tonne,359020,kilogram,11542761.18794,ounce (troy),120.8,million tonnes,1.54536424,gram/tonne,186680,kilogram,6001901.44996,ounce (troy),545700,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/84d8098d-bbcc-4070-8b33-b469ed47df76,10/04/2026,M 47/1628,MINING LEASE,NORTHERN STAR (HEMI) PTY LTD,LIVE,Deposit,Unspecified,Undeveloped,"Au, Ag"
332009,Hermes Gold,Hermes,J02253,Gold,S0006515,-25.581773,118.908313,Yilgarn Craton granites,Gold,Au,Yes,3.6,million tonnes,1.84166667,gram/tonne,6630,kilogram,213159.45261,ounce (troy),1.2,million tonnes,1.6,gram/tonne,1920,kilogram,61729.43424,ounce (troy),8550,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/f084296d-71b5-483b-8777-0e8685fd3ca0,10/04/2026,M 52/685,MINING LEASE,CATALYST (PLUTONIC) PTY LTD,LIVE,Mine,Openpit,Care and Maintenance,Au
332017,Higginsville,Higginsville,J00152,Gold,S0001553,-31.728736,121.729907,Eastern Goldfields Superterrane,Gold,Au,Yes,12.256,million tonnes,2.56300914,gram/tonne,31412.24,kilogram,1009926.98094328,ounce (troy),3.483,million tonnes,2.04735573,gram/tonne,7130.94,kilogram,229265.04781218,ounce (troy),38543.18,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/74c747be-9fe0-4b04-b92e-662c734ac182,10/04/2026,M 15/225,MINING LEASE,KARORA (HIGGINSVILLE) PTY LTD,LIVE,Mine,Openpit,Shut,Au
332018,Hilditch Gold,Hilditch Gold,J06141,Gold,S0240638,-31.298243,121.468955,Eastern Goldfields Superterrane,Gold,Au,Yes,0.3,million tonnes,1.3,gram/tonne,390,kilogram,12538.79133,ounce (troy),,,,,,,,,390,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/b3f9cf00-32c4-b311-6a3b-dd626befd777,10/04/2026,M 15/1448,MINING LEASE,BULLABULLING PTY LTD,LIVE,Mine,Openpit,Proposed,Au
332026,Historic Gold - Broad Arrow (24),Historic - Broad Arrow (24),J03523,Gold,S0008670,-30.203118,120.967013,Eastern Goldfields Superterrane,Gold,Au,Yes,0.397,million tonnes,6.64,gram/tonne,2636.08,kilogram,84751.94115176,ounce (troy),,,,,,,,,2636.08,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/fa978c15-32b0-4a84-b0ea-7c199c097910,10/04/2026,M 24/960,MINING LEASE,SIBERIA MINING CORPORATION PTY LTD,LIVE,Mine,Unspecified,Shut,Au
332031,Hogans - Coogee,Hogans - Coogee,J01878,Gold,S0005007,-31.133135,121.880357,Eastern Goldfields Superterrane,Gold,Au,Yes,3.6547,million tonnes,1.07813391,gram/tonne,3940.256,kilogram,126682.17377123,ounce (troy),,,,,,,,,3940.256,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/807222fe-8bac-4866-88bc-bf7e226b32ed,10/04/2026,M 26/477,MINING LEASE,JAVELIN MINERALS LIMITED,LIVE,Mine,Openpit,Shut,"Au, Ag, Cu"
332033,Hollandaire - Eelya,Hollandaire - Eelya,J04178,Copper,S0032877,-27.35615,118.187329,Youanmi Terrane,Gold,Au,No,3.736,million tonnes,0.67746253,gram/tonne,2531,kilogram,81373.540657,ounce (troy),,,,,,,,,2531,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/c9e83e59-5730-475d-89b8-eb5bc2c4acde,10/04/2026,M 20/526,MINING LEASE,CYPRIUM METALS LIMITED,LIVE,Mine,Openpit,Proposed,"Cu, Au, Ag"
332035,Holleton - Learys Lament,Holleton - Learys Lament,J01659,Gold,S0003794,-31.918717,119.002008,Yilgarn Craton granites,Gold,Au,Yes,0.167,million tonnes,2.04011976,gram/tonne,340.7,kilogram,10953.7595029,ounce (troy),,,,,,,,,340.7,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/42983411-2c6c-40db-b954-86a6ad953f99,10/04/2026,M 77/643,MINING LEASE,RICHARD READ AND ASSOCIATES PTY LTD,LIVE,Mine,Openpit,Shut,Au
332036,Homeward Bound - Marble Bar,Homeward Bound - Marble Bar,J01408,Gold,S0003465,-21.173946,119.755007,Callina Supersuite,Gold,Au,Yes,0.15,million tonnes,3.2,gram/tonne,480,kilogram,15432.35856,ounce (troy),,,,,,,,,480,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/760ab1fd-b55a-4997-9435-7dc7449c9b25,10/04/2026,M 45/1255,MINING LEASE,M R MILLWOOD PTY LTD,LIVE,Mine,Shaft,Shut,Au
332037,Homeward Bound South,Homeward Bound South,J05555,Gold,S0237687,-28.839706,121.772472,Eastern Goldfields Superterrane,Gold,Au,Yes,1.442,million tonnes,1.2,gram/tonne,1730.4,kilogram,55633.6526088,ounce (troy),,,,,,,,,1730.4,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/d85aaca6-d900-408f-aede-cde5ba7c47e6,10/04/2026,P 39/5455; L 37/195,PROSPECTING LICENCE; MISCELLANEOUS LICENCE,MAGNETIC RESOURCES NL; NAVIGATOR MINING PTY LTD,LIVE; LIVE,Deposit,Unspecified,Undeveloped,"Au, Ag"
332044,Horse Well,Horse Well,J03709,Gold,S0004868,-25.923637,120.718309,Eastern Goldfields Superterrane,Gold,Au,Yes,8.1746,million tonnes,1.53701221,gram/tonne,12564.46,kilogram,403956.77465162,ounce (troy),,,,,,,,,12564.46,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/bfc01eb6-a676-446e-b511-4482e098607d,10/04/2026,E 69/1772,EXPLORATION LICENCE,ESKAY RESOURCES PTY LTD,LIVE,Deposit,Unspecified,Undeveloped,"Au, Ag"
332046,Horseshoe Lights,Horseshoe Lights,J00164,Copper,S0000854,-25.361706,118.621311,Bryah Basin,Gold,Au,No,10.3544,million tonnes,0.13458221,gram/tonne,1393.518,kilogram,44802.64465795,ounce (troy),,,,,,,,,1393.518,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/05e6e59d-6372-44b0-b911-abc6a8b03e30,10/04/2026,M 52/743,MINING LEASE,MURCHISON COPPER MINES PTY LTD,LIVE,Mine,Openpit,Care and Maintenance,"Cu, Au, Ag"
332056,Illaara Gold,Illaara,J05541,Gold,S0030624,-29.274785,120.062981,Youanmi Terrane,Gold,Au,Yes,0.0684,million tonnes,6.79780702,gram/tonne,464.97,kilogram,14949.13283259,ounce (troy),,,,,,,,,464.97,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/887cf5e9-60e6-42ee-a009-4b401c369aeb,10/04/2026,E 29/1050,EXPLORATION LICENCE,DREADNOUGHT (YILGARN) PTY LTD,LIVE,Mine,Unspecified,Shut,"Au, Ag"
332082,Ironstone Well,Ironstone Well,J01616,Gold,S0000426,-26.840597,120.781908,Eastern Goldfields Superterrane,Gold,Au,Yes,7.3863,million tonnes,1.1282588,gram/tonne,8333.658,kilogram,267933.32994253,ounce (troy),,,,,,,,,8333.658,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/f2e42b7d-cf9a-4e1c-a4bb-41a20d30ff82,10/04/2026,M 53/1093,MINING LEASE,YANDAL RESOURCES LIMITED,LIVE,Deposit,Unspecified,Undeveloped,"Au, Ag"
332115,Jasper Hills ,Jasper Hills ,J05577,Gold,S0226035,-29.127987,123.039991,Eastern Goldfields Superterrane,Gold,Au,Yes,5.934,million tonnes,1.70342096,gram/tonne,10108.1,kilogram,324982.9657507,ounce (troy),2.013,million tonnes,1.589692,gram/tonne,3200.05,kilogram,102883.99793735,ounce (troy),13308.15,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/9e239755-0f19-463d-8449-225b1f79e350,10/04/2026,L 39/163; M 39/185,MISCELLANEOUS LICENCE; MINING LEASE,MURRIN MURRIN OPERATIONS PTY LTD; LORD BYRON MINING PTY LTD,LIVE; LIVE,Mine,Openpit,Proposed,"Au, Ag"
332116,Jaurdi - Cammi's Creek,Jaurdi - Cammi's Creek,J04253,Gold,S0004302,-30.706236,120.910014,Eastern Goldfields Superterrane,Gold,Au,Yes,1.018,million tonnes,1.3079666,gram/tonne,1331.51,kilogram,42809.04113797,ounce (troy),0.282,million tonnes,1.29716312,gram/tonne,365.8,kilogram,11760.7432526,ounce (troy),1697.31,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/13ed870f-cd62-4538-a4e0-447e5c1cacc4,10/04/2026,M 16/34,MINING LEASE,BEACON MINING PTY LTD,LIVE,Mine,Openpit,Shut,"Au, Ag"
332118,Jeffreys Find,Jeffreys Find,J00170,Gold,S0000352,-31.94642,122.151147,Eastern Goldfields Superterrane,Gold,Au,Yes,0.87,million tonnes,1.16114943,gram/tonne,1010.2,kilogram,32478.6846194,ounce (troy),,,,,,,,,1010.2,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/5de234c2-9744-4d79-b449-f1400246ee99,10/04/2026,M 63/242,MINING LEASE,JEFFREYS FIND PTY LTD,LIVE,Mine,Openpit,Care and Maintenance,"Au, Ag"
332120,Jerdacuttup,Jerdacuttup,J05835,Gold,S0006514,-33.754546,120.208407,Barren Basin,Gold,Au,Yes,5.601,million tonnes,0.90412426,gram/tonne,5064,kilogram,162811.382808,ounce (troy),,,,,,,,,5064,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/0f3aec99-a4c9-fcbe-a6ba-ba916825abfc,10/04/2026,M 74/176,MINING LEASE,MEDALLION METALS LIMITED,LIVE,Mine,Openpit,Proposed,"Au, Cu, Ag, Pb, Zn"
332134,Johnson Range,Johnson Range,J03902,Gold,S0000354,-29.7079,119.438821,Youanmi Terrane,Gold,Au,Yes,1.4257,million tonnes,2.25705899,gram/tonne,3217.889,kilogram,103457.53511308,ounce (troy),,,,,,,,,3217.889,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/7346b6e6-fb2c-457e-83f1-f169bcbf97f4,10/04/2026,M 77/1263-I,MINING LEASE,AURUMIN JOHNSON RANGE PTY LTD,LIVE,Mine,Openpit,Shut,"Au, Ag"
332142,Joshtails,Joshtails,J02305,Gold,S0006692,-30.816178,121.535609,Eastern Goldfields Superterrane,Gold,Au,Yes,0.005,million tonnes,1.9,gram/tonne,9.5,kilogram,305.4320965,ounce (troy),,,,,,,,,9.5,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/390a9864-9fde-4514-b864-be226aed0e8a,10/04/2026,P 26/4471,PROSPECTING LICENCE,"POTTS, CHRISTOPHER PETER",LIVE,Mine,Tailings storage facility,Shut,"Au, Ag"
332149,Jumbulyer,Jumbulyer,J04258,Gold,S0229631,-28.17496,117.793439,Youanmi Terrane,Gold,Au,Yes,0.07,million tonnes,1.8,gram/tonne,126,kilogram,4050.994122,ounce (troy),,,,,,,,,126,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/5c9fc0d1-ab97-4023-bdcd-c806c7bd776c,10/04/2026,M 58/359,MINING LEASE,KIRKALOCKA GOLD SPV PTY LTD,LIVE,Deposit,Unspecified,Undeveloped,"Au, Ag"
332150,Jundee - Nimary,Jundee - Nimary,J01726,Gold,S0019514,-26.372535,120.604113,Eastern Goldfields Superterrane,Gold,Au,Yes,79.271,million tonnes,2.54085605,gram/tonne,201416.2,kilogram,6475681.2879014,ounce (troy),9.079,million tonnes,3.3645776,gram/tonne,30547,kilogram,982108.868609,ounce (troy),231963.2,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/f981b3aa-adc7-479f-88c0-7d39bfd48bec,10/04/2026,M 53/191,MINING LEASE,NORTHERN STAR RESOURCES LTD,LIVE,Mine,Decline,Operating,"Au, Ag"
332151,Jungle Well,Jungle Well,J00412,Gold,S0001054,-28.408451,120.999011,Eastern Goldfields Superterrane,Gold,Au,Yes,0.735,million tonnes,1.1,gram/tonne,808.5,kilogram,25993.8789495,ounce (troy),,,,,,,,,808.5,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/39ce3785-2f2b-4b94-9168-cf7fb4c9e90d,10/04/2026,M 37/135,MINING LEASE,UNIQ RESOURCES LEONORA PTY LTD,LIVE,Mine,Openpit,Care and Maintenance,"Au, Ag"
332160,Kalgoorlie North,Bardoc Gold,J02816,Gold,S0000022,-30.33482,121.28627,Eastern Goldfields Superterrane,Gold,Au,Yes,26.929,million tonnes,1.48065654,gram/tonne,39872.6,kilogram,1281933.8748322,ounce (troy),0.795,million tonnes,3.8,gram/tonne,3021,kilogram,97127.406687,ounce (troy),42893.6,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/21aaefae-167f-41e1-a8fb-3bc311078d79,10/04/2026,M 24/870,MINING LEASE,GPM RESOURCES PTY LTD,LIVE,Mine,Openpit,Proposed,"Au, Ag"
332161,Kalpini,Kalpini,J03265,Gold,S0022585,-30.406004,121.946513,Eastern Goldfields Superterrane,Gold,Au,Yes,1.872,million tonnes,2.331875,gram/tonne,4365.27,kilogram,140346.69135669,ounce (troy),,,,,,,,,4365.27,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/0c9c9a10-dcbf-4175-968a-3af38b2d8146,10/04/2026,M 27/485,MINING LEASE,BLACK MOUNTAIN GOLD PTY LIMITED,LIVE,Mine,Openpit,Proposed,"Au, Ag"
332162,Kambalda - St Ives,Kambalda - St Ives,J00178,Gold,S0234466,-31.283029,121.673409,Eastern Goldfields Superterrane,Gold,Au,Yes,23.787,million tonnes,3.58495397,gram/tonne,85275.3,kilogram,2741664.5956491,ounce (troy),28.964,million tonnes,3.62160268,gram/tonne,104896.1,kilogram,3372487.9723867,ounce (troy),190171.4,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/9af81d55-06f2-4ebf-8fac-430b8f17015f,10/04/2026,M 15/1687,MINING LEASE,ST IVES GOLD MINING COMPANY PTY LIMITED,LIVE,Mine,Decline,Operating,"Au, Ag, As"
332166,Kambalda Gold / RNC,Kambalda,J04930,Gold,S0234331,-31.242525,121.689952,Eastern Goldfields Superterrane,Gold,Au,Yes,63.539,million tonnes,2.27810825,gram/tonne,144748.72,kilogram,4653779.47529384,ounce (troy),5.666,million tonnes,2.15777621,gram/tonne,12225.96,kilogram,393073.74679212,ounce (troy),156974.68,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/701ff27a-c801-4a08-85c1-fadaa647c4be,10/04/2026,M 15/1518,MINING LEASE,ST IVES GOLD MINING COMPANY PTY LIMITED,LIVE,Mine,Decline,Operating,"Au, Ag, Ni"
332174,Kanowna - Golden Valley,Kanowna -Golden Valley,J00181,Gold,S0004315,-30.570241,121.466638,Eastern Goldfields Superterrane,Gold,Au,Yes,108.982,million tonnes,2.28424052,gram/tonne,248941.1,kilogram,8003642.3240017,ounce (troy),24.64,million tonnes,1.47923701,gram/tonne,36448.4,kilogram,1171843.2869548,ounce (troy),285389.5,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/fead7be5-46c8-438d-b096-62283bd4f544,10/04/2026,M 24/462,MINING LEASE,NORTHERN STAR (KLV) PTY LTD,LIVE,Mine,Openpit,Shut,"Au, Ag"
332184,Karlawinda Gold,Karlawinda,J03488,Gold,S0224441,-23.765131,120.095899,Collier Basin,Gold,Au,Yes,94.3,million tonnes,0.70848356,gram/tonne,66810,kilogram,2147991.40707,ounce (troy),53.6,million tonnes,0.76212687,gram/tonne,40850,kilogram,1313358.01495,ounce (troy),107660,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/b1a342bc-744d-40b9-a1b0-8902985f9587,10/04/2026,M 52/1070,MINING LEASE,GREENMOUNT RESOURCES PTY LTD,LIVE,Mine,Openpit,Operating,"Au, Ag"
332187,Karonie,Karonie,J05593,Gold,S0224271,-31.009034,122.580996,Eastern Goldfields Superterrane,Gold,Au,Yes,2.961,million tonnes,1.18628842,gram/tonne,3512.6,kilogram,112932.7139122,ounce (troy),,,,,,,,,3512.6,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/cb96f6ed-475c-4210-8256-16f788074a0f,10/04/2026,E 28/2575; L 28/56,EXPLORATION LICENCE; MISCELLANEOUS LICENCE,GOLDTRIBE CORPORATION PTY LTD; SILVER LAKE (INTEGRA) PTY LIMITED,LIVE; LIVE,Deposit,Unspecified,Undeveloped,"Au, Cu, Zn, Ag"
332188,Katanning Gold,Katanning,J00007,Gold,S0000008,-33.543356,117.908152,Yilgarn Craton granites,Gold,Au,Yes,68.648,million tonnes,1.1084489,gram/tonne,76092.8,kilogram,2446440.3613216,ounce (troy),37.4,million tonnes,1.10264706,gram/tonne,41239,kilogram,1325864.655533,ounce (troy),117331.8,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/68fa4f6d-7bef-44c2-9855-cb9aaa392427,10/04/2026,M 70/211,MINING LEASE,AUSGOLD EXPLORATION PTY LTD,LIVE,Deposit,Unspecified,Undeveloped,"Au, Ag"
332189,Kathleen Valley Gold / ANI,Kathleen Valley,J00329,Gold,S0003894,-27.510907,120.57035,Yilgarn Craton,Gold,Au,Yes,0.744,million tonnes,2.77311828,gram/tonne,2063.2,kilogram,66333.4212104,ounce (troy),,,,,,,,,2063.2,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/37de7a15-7d70-46d5-9ec5-08eeea9b8237,10/04/2026,M 36/375,MINING LEASE,IGO COSMOS PTY LTD,LIVE,Mine,Openpit,Shut,"Au, Ag"
332211,Kingston,Kingston,J01284,Gold,S0002675,-28.801986,121.83671,Eastern Goldfields Superterrane,Gold,Au,Yes,0.018,million tonnes,6,gram/tonne,108,kilogram,3472.280676,ounce (troy),,,,,,,,,108,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/f8c28180-0821-4bea-9e3a-90827e8ac3c3,10/04/2026,M 39/127,MINING LEASE,"SELGA, MARK",LIVE,Deposit,Unspecified,Undeveloped,Au
332215,Kirkalocka,Kirkalocka,J01617,Gold,S0004154,-28.674922,117.761548,Youanmi Terrane,Gold,Au,Yes,15,million tonnes,1.14933333,gram/tonne,17240,kilogram,554278.87828,ounce (troy),11,million tonnes,1.1,gram/tonne,12100,kilogram,389024.0387,ounce (troy),29340,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/b005b467-7eff-4306-9b73-6beaa6e1714a,10/04/2026,M 59/234,MINING LEASE,KIRKALOCKA GOLD SPV PTY LTD,LIVE,Mine,Openpit,Care and Maintenance,"Au, Ag"
332219,Kookynie / Nex Metals,Kookynie,J05659,Gold,S0000399,-29.351157,121.462809,Eastern Goldfields Superterrane,Gold,Au,Yes,1.58,million tonnes,1.60886076,gram/tonne,2542,kilogram,81727.198874,ounce (troy),,,,,,,,,2542,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/aa13b349-3146-9c97-df79-0b6e6e396ff2,10/04/2026,M 40/22,MINING LEASE,KYM MINING PTY LTD,LIVE,Mine,Openpit,Shut,"Au, Ag"
332220,Kookynie East - Leonora South,Kookynie East - Leonora South,J06831,Gold,S0004084,-29.379486,121.415308,Eastern Goldfields Superterrane,Gold,Au,Yes,0.69,million tonnes,2.15362319,gram/tonne,1486,kilogram,47776.010042,ounce (troy),,,,,,,,,1486,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/7502632a-26a5-c444-984d-b3d2e0c56878,10/04/2026,M 40/117,MINING LEASE,GOLDARC RESOURCES LIMITED,LIVE,Mine,Openpit,Shut,"Au, Ag"
332221,Kookynie Gold,Kookynie,J05732,Gold,S0239550,-29.335388,121.466792,Eastern Goldfields Superterrane,Gold,Au,Yes,0.842,million tonnes,4.32410926,gram/tonne,3640.9,kilogram,117057.6547523,ounce (troy),,,,,,,,,3640.9,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/113c3b65-8a90-1437-bda1-ef296d9e9b90,10/04/2026,M 40/362,MINING LEASE,TOJO MINERALS PTY LTD,LIVE,Deposit,Unspecified,Undeveloped,"Au, Ag"
332237,Koongie Park,Koongie Park,J00560,Zinc,S0005102,-18.318816,127.543207,"Lamboo Province, Central Zone",Gold,Au,No,8.93,million tonnes,0.15823068,gram/tonne,1413,kilogram,45429.005511,ounce (troy),,,,,,,,,1413,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/30a74848-3ff8-4dec-9862-db2f9daa1c1c,10/04/2026,M 80/277,MINING LEASE,KOONGIE PARK PTY LTD,LIVE,Deposit,Unspecified,Undeveloped,"Zn, Cu, Pb, Au, Ag, Mo"
332242,Kulguddi Gold / Duketon Mining,Kulguddi,J01880,Gold,S0234207,-28.508197,122.411034,Eastern Goldfields Superterrane,Gold,Au,Yes,1.9,million tonnes,1.55,gram/tonne,2945,kilogram,94683.949915,ounce (troy),,,,,,,,,2945,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/27e37fc7-5a95-4184-af77-02d3fb67477e,10/04/2026,M 38/1291,MINING LEASE,REGIS RESOURCES LIMITED,LIVE,Deposit,Unspecified,Undeveloped,"Au, Ag"
332251,Kundana - White Flag,Kundana - White Flag,J00358,Gold,S0003619,-30.696097,121.224594,Eastern Goldfields Superterrane,Gold,Au,Yes,171.525,million tonnes,1.30236933,gram/tonne,223388.9,kilogram,7182120.0065083,ounce (troy),50.92,million tonnes,1.29939906,gram/tonne,66165.4,kilogram,2127267.0355538,ounce (troy),289554.3,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/98abdfa5-3e62-4bbb-a3a8-2ef0dcbef53a,10/04/2026,M 16/72,MINING LEASE,KUNDANA GOLD PTY LIMITED,LIVE,Deposit,Unspecified,Undeveloped,Au
332252,Kundana East,EKJV,J01718,Gold,S0234165,-30.735645,121.250387,Eastern Goldfields Superterrane,Gold,Au,Yes,0.915,million tonnes,4.68131148,gram/tonne,4283.4,kilogram,137714.5096998,ounce (troy),,,,,,,,,4283.4,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/0323d0dd-f525-48ef-a17b-a5011c60b3ab,10/04/2026,M 16/309,MINING LEASE,GILT-EDGED MINING PTY LIMITED,LIVE,Deposit,Unspecified,Undeveloped,"Au, Ag"
332253,Kurnalpi Dryblowing / Shannon,Kurnalpi Dryblowing,J01212,Gold,S0002645,-30.522556,122.243411,Eastern Goldfields Superterrane,Gold,Au,Yes,0.015,million tonnes,0.5,gram/tonne,7.5,kilogram,241.1306025,ounce (troy),,,,,,,,,7.5,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/875440ef-d68a-46c4-895b-b68636166c12,10/04/2026,M 28/72,MINING LEASE,NORTHERN STAR (CAROSUE DAM) PTY LTD,LIVE,Mine,Dryblowing area,Shut,Au
332254,Kurnalpi Gold,Kurnalpi,J03802,Gold,S0237081,-30.553653,122.227365,Eastern Goldfields Superterrane,Gold,Au,Yes,1.325,million tonnes,1.77162264,gram/tonne,2347.4,kilogram,75470.6635078,ounce (troy),,,,,,,,,2347.4,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/b9a2009c-b469-4161-9f17-be880225c3fb,10/04/2026,E 28/1749,EXPLORATION LICENCE,NORTHERN STAR (CAROSUE DAM) PTY LTD,LIVE,Deposit,Unspecified,Undeveloped,Au
332255,Lady Ida / Lamerton Geoda,Lady Ida,J06689,Gold,S0005068,-30.494737,120.662244,Eastern Goldfields Superterrane,Gold,Au,Yes,17.035,million tonnes,1.11647373,gram/tonne,19019.13,kilogram,611479.23679011,ounce (troy),3.7764,million tonnes,1.12521449,gram/tonne,4249.26,kilogram,136616.88319722,ounce (troy),23268.39,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/8f856bb0-88f4-d2fb-2eaf-2ea47c7c9e1a,10/04/2026,M 16/262,MINING LEASE,GEODA PTY LTD,LIVE,Mine,Openpit,Operating,"Au, Ag"
